resource_type,current_handle,proposed_handle,current_url,new_url,redirect_required,swedish_detected,title,products_count,internal_references_impacted
product,dji-flip-rcstq-linsskydd-dual,dji-flip-rcstq-lens-protector-dual,/products/dji-flip-rcstq-linsskydd-dual,/products/dji-flip-rcstq-lens-protector-dual,YES,YES,DJI Flip RCSTQ Lens Hoods Dual - DJI Flip RCSTQ Linsskydd med Dubbla,,
product,gopro-hero5-ramfaste,gopro-hero5-rammount,/products/gopro-hero5-ramfaste,/products/gopro-hero5-rammount,YES,YES,Robust GoPro Hero5 Ramfäste för Optimal Skydd,,
product,dji-rc-n3-fjarrkontroll-for-drones,dji-rc-n3-remote-control-for-drones,/products/dji-rc-n3-fjarrkontroll-for-drones,/products/dji-rc-n3-remote-control-for-drones,YES,YES,DJI RC-N3 Fjärrkontroll för Drönare,,
product,insta360-one-x2-helkroppsskydd-silikon,insta360-one-x2-helkroppsprotection-silicone,/products/insta360-one-x2-helkroppsskydd-silikon,/products/insta360-one-x2-helkroppsprotection-silicone,YES,YES,Full Body Dust-proof Silicone - Helkroppsskydd i Dammtät Silikon,,
product,jsr-dronarfilter-4-i-1-uv-cpl-nd-dji-mavic-mini,jsr-dronefilter-4-i-1-uv-cpl-nd-dji-mavic-mini,/products/jsr-dronarfilter-4-i-1-uv-cpl-nd-dji-mavic-mini,/products/jsr-dronefilter-4-i-1-uv-cpl-nd-dji-mavic-mini,YES,YES,JSR Drönarfilter 4-i-1 till DJI Mavic Mini,,
product,gp244-b-actionkamera-faste-alu-nvg,gp244-b-actionkamera-mount-alu-nvg,/products/gp244-b-actionkamera-faste-alu-nvg,/products/gp244-b-actionkamera-mount-alu-nvg,YES,YES,Actionkamera fäste alu - Actionkamera Fäste i Aluminium för Mångsidig,,
product,mjukt-tpu-skyddsfodral-insta360-ace-pro,mjukt-tpu-protectionsfodral-insta360-ace-pro,/products/mjukt-tpu-skyddsfodral-insta360-ace-pro,/products/mjukt-tpu-protectionsfodral-insta360-ace-pro,YES,YES,Body Soft TPU Protective Case - Mjukt TPU Skyddsfodral med Linsskydd,,
product,insta360-go-2-laddbox-silikonskydd,insta360-go-2-laddbox-siliconeprotection,/products/insta360-go-2-laddbox-silikonskydd,/products/insta360-go-2-laddbox-siliconeprotection,YES,YES,Laddning Box Silicone - Silikonskydd för Insta360 GO 2 Laddbox,,
product,insta360-go-2-skyddsram-with-stativadapter,insta360-go-2-protectionsram-with-stativadapter,/products/insta360-go-2-skyddsram-with-stativadapter,/products/insta360-go-2-protectionsram-with-stativadapter,YES,YES,Insta360 GO 2 Skyddsram med Stativadapter,,
product,mini-barvaska-dji-osmo-pocket-forvaring,mini-barbag-dji-osmo-pocket-storage,/products/mini-barvaska-dji-osmo-pocket-forvaring,/products/mini-barbag-dji-osmo-pocket-storage,YES,YES,Mini Carrying Case Bärbar för DJI Osmo Pocket,,
product,waterproof-skyddsfodral-insta360-go-2,waterproof-protectionsfodral-insta360-go-2,/products/waterproof-skyddsfodral-insta360-go-2,/products/waterproof-protectionsfodral-insta360-go-2,YES,YES,30m Underwater Waterproof - Vattentätt Skyddsfodral för Insta360 GO 2,,
product,puluz-metallbur-dji-osmo-action-5,puluz-metal-cage-dji-osmo-action-5,/products/puluz-metallbur-dji-osmo-action-5,/products/puluz-metal-cage-dji-osmo-action-5,YES,YES,PULUZ metallbur DJI Osmo - PULUZ metallbur för DJI Osmo Action 5,,
product,rcgeek-dji-osmo-pocket-2-ministativ-accessories,rcgeek-dji-osmo-pocket-2-mini-tripod-accessories,/products/rcgeek-dji-osmo-pocket-2-ministativ-accessories,/products/rcgeek-dji-osmo-pocket-2-mini-tripod-accessories,YES,YES,RCGEEK för DJI OSMO Pocket 2 - RCGEEK Mini Stativ för DJI Osmo Pocket,,
product,hjalmfaste-fjarilsfaste-actionkamera-adapter,hjalmmount-fjarilsmount-actionkamera-adapter,/products/hjalmfaste-fjarilsfaste-actionkamera-adapter,/products/hjalmmount-fjarilsmount-actionkamera-adapter,YES,YES,Butterfly Helmet Fäste Adapter - Fjärilsfäste för Hjälm,,
product,osmo-pocket-mobiladapter-8-pins-smartphonefaste,osmo-pocket-mobiladapter-8-pins-smartphonemount,/products/osmo-pocket-mobiladapter-8-pins-smartphonefaste,/products/osmo-pocket-mobiladapter-8-pins-smartphonemount,YES,YES,OSMO Pocket Mobiladapter för iPhone,,
product,hjalmfaste-actionkamera-faste,hjalmmount-actionkamera-mount,/products/hjalmfaste-actionkamera-faste,/products/hjalmmount-actionkamera-mount,YES,YES,Hjälmfäste actionka faste - Hjälmfäste för Actionkamera med Pivotarm,,
product,sunnylife-magnetiskt-snabbfaste-dji-osmo-action-5,sunnylife-magnetiskt-snabbmount-dji-osmo-action-5,/products/sunnylife-magnetiskt-snabbfaste-dji-osmo-action-5,/products/sunnylife-magnetiskt-snabbmount-dji-osmo-action-5,YES,YES,DJI Osmo Action 5 Pro / 4 / 3 - Sunnylife Magnetiskt Snabbfäste,,
product,pgytech-osmo-pocket-mobilfaste,pgytech-osmo-pocket-mobilmount,/products/pgytech-osmo-pocket-mobilfaste,/products/pgytech-osmo-pocket-mobilmount,YES,YES,PGYTECH Osmo Pocket Mobilfäste för DJI Pocket,,
product,startrc-1108859-vikbart-fjarrkontroll-solskydd-dji,startrc-1108859-vikbart-remote-control-solprotection-dji,/products/startrc-1108859-vikbart-fjarrkontroll-solskydd-dji,/products/startrc-1108859-vikbart-remote-control-solprotection-dji,YES,YES,STARTRC 1108859 Dedicated - STARTRC 1108859 Vikbart Solskydd,,
product,landningsstallsforlangare-dji-spark-saker-landning,landing-gearsforlangare-dji-spark-saker-landing,/products/landningsstallsforlangare-dji-spark-saker-landning,/products/landing-gearsforlangare-dji-spark-saker-landing,YES,YES,Landningsställsförlängare för DJI Spark,,
product,startrc-magnetisk-sugkopp-universalfaste,startrc-magnetisk-sugkopp-universalmount,/products/startrc-magnetisk-sugkopp-universalfaste,/products/startrc-magnetisk-sugkopp-universalmount,YES,YES,STARTRC Magnetisk Sugkopp: Säker Montering,,
product,insta360-x4-skarmskydd-hartdat-glas,insta360-x4-skarmprotection-hartdat-glas,/products/insta360-x4-skarmskydd-hartdat-glas,/products/insta360-x4-skarmprotection-hartdat-glas,YES,YES,Insta360 X4 Skärms screen - Insta360 X4 Skärmskydd i Härdat Glas,,
product,heltackande-silikonfodral-instax360-one-x2,heltackande-siliconefodral-instax360-one-x2,/products/heltackande-silikonfodral-instax360-one-x2,/products/heltackande-siliconefodral-instax360-one-x2,YES,YES,Heltäckande Silikonfodral för Insta360 ONE X2,,
product,hjalmfaste-magic-arm-360-actionkamera,hjalmmount-magic-arm-360-actionkamera,/products/hjalmfaste-magic-arm-360-actionkamera,/products/hjalmmount-magic-arm-360-actionkamera,YES,YES,Flexibelt Hjälmfäste Magic Arm för Actionkamera,,
product,pocket-3-adapterfaste-startrc,pocket-3-adaptermount-startrc,/products/pocket-3-adapterfaste-startrc,/products/pocket-3-adaptermount-startrc,YES,YES,Mångsidigt Pocket 3 Adapterfäste för DJI Osmo,,
product,amagisn-silikonsockel-insta360-x4-x5,amagisn-siliconesockel-insta360-x4-x5,/products/amagisn-silikonsockel-insta360-x4-x5,/products/amagisn-siliconesockel-insta360-x4-x5,YES,YES,Amagisn Silikonsockel för Insta360 X4/X5,,
product,actionkamera-kulledsfaste-metall-snabbfaste,actionkamera-kulledsmount-metall-snabbmount,/products/actionkamera-kulledsfaste-metall-snabbfaste,/products/actionkamera-kulledsmount-metall-snabbmount,YES,YES,Actionkamera Kulledsfäste i Metall med Snabbfäste,,
product,justerbart-hjalmfaste-360-grader-actionkamera-1,justerbart-hjalmmount-360-grader-actionkamera-1,/products/justerbart-hjalmfaste-360-grader-actionkamera-1,/products/justerbart-hjalmmount-360-grader-actionkamera-1,YES,YES,360 Degree Adjust Helmet Fäste - Justerbart Hjälmfäste 360 Grader,,
product,ryggsacksfaste-360-graders-rotation-j-form,ryggsacksmount-360-graders-rotation-j-form,/products/ryggsacksfaste-360-graders-rotation-j-form,/products/ryggsacksmount-360-graders-rotation-j-form,YES,YES,360 Degree Rotation J Shape - Ryggsäcksfäste med 360 Graders Rotation,,
product,insta360-x5-forvaring-hart-case,insta360-x5-storage-hart-case,/products/insta360-x5-forvaring-hart-case,/products/insta360-x5-storage-hart-case,YES,YES,Insta360 X5 förvaring - Hårt Förvaringsfodral för Insta360 X5 Kamera,,
product,insta360-x4-silikonskydd-with-linsskydd,insta360-x4-siliconeprotection-with-lens-protector,/products/insta360-x4-silikonskydd-with-linsskydd,/products/insta360-x4-siliconeprotection-with-lens-protector,YES,YES,Insta360 X4 Silikonskydd med Linsskydd,,
product,insta360-x5-anti-fog-snap-on-linsskydd,insta360-x5-anti-fog-snap-on-lens-protector,/products/insta360-x5-anti-fog-snap-on-linsskydd,/products/insta360-x5-anti-fog-snap-on-lens-protector,YES,YES,Insta360 X5 Anti-Fog Snap-On Linsskydd,,
product,insta360-x5-plast-skyddsram-magnetisk,insta360-x5-plast-protectionsram-magnetisk,/products/insta360-x5-plast-skyddsram-magnetisk,/products/insta360-x5-plast-protectionsram-magnetisk,YES,YES,Insta360 X5 Plastic Protective - Insta360 X5 Skyddsram med Magnetisk,,
product,insta360-x5-silikonskal-kroppsskydd-dammtalig,insta360-x5-silicone-case-kroppsprotection-dammtalig,/products/insta360-x5-silikonskal-kroppsskydd-dammtalig,/products/insta360-x5-silicone-case-kroppsprotection-dammtalig,YES,YES,Insta360 X5 Silikonskal för Optimalt Kameraskydd,,
product,insta360-x5-roterande-linsskydd,insta360-x5-roterande-lens-protector,/products/insta360-x5-roterande-linsskydd,/products/insta360-x5-roterande-lens-protector,YES,YES,Insta360 X5 linsskydd - Roterande Linsskydd för Insta360 X5,,
product,gopro-faste-action-forlangningsarmar-hjalm,gopro-mount-action-forlangningsarms-hjalm,/products/gopro-faste-action-forlangningsarmar-hjalm,/products/gopro-mount-action-forlangningsarms-hjalm,YES,YES,GoPro Fäste Action Förlängningsarmar för Hjälm,,
product,dji-rs-3-mini-usb-c-kontrollkabel-vinklad,dji-rs-3-mini-usb-c-kontrollcable-vinklad,/products/dji-rs-3-mini-usb-c-kontrollkabel-vinklad,/products/dji-rs-3-mini-usb-c-kontrollcable-vinklad,YES,YES,DJI RS 3 Mini USB-C kabel - Vinklad DJI RS 3 Mini USB-C Kontrollkabel,,
product,dji-rs-2-rs-3-pro-fjarrkontroll-fordonsfaste-kit,dji-rs-2-rs-3-pro-remote-control-fordonsmount-kit,/products/dji-rs-2-rs-3-pro-fjarrkontroll-fordonsfaste-kit,/products/dji-rs-2-rs-3-pro-remote-control-fordonsmount-kit,YES,YES,Fjärrkontroll och Fordonsfäste för DJI RS 2 / RS 3 Pro,,
product,dji-ronin-sc-kabeladapter-usb-c-micro-usb,dji-ronin-sc-cableadapter-usb-c-micro-usb,/products/dji-ronin-sc-kabeladapter-usb-c-micro-usb,/products/dji-ronin-sc-cableadapter-usb-c-micro-usb,YES,YES,DJI Ronin SC Kabeladapter för Kameraanslutning,,
product,hjalmfaste-osmo-action-3-snabbfaste,hjalmmount-osmo-action-3-snabbmount,/products/hjalmfaste-osmo-action-3-snabbfaste,/products/hjalmmount-osmo-action-3-snabbmount,YES,YES,Osmo Action 3 Hjälmfäste med Snabbfäste,,
product,dji-osmo-munfaste,dji-osmo-munmount,/products/dji-osmo-munfaste,/products/dji-osmo-munmount,YES,YES,DJI Osmo Munfäste för Actionkameror,,
product,dji-avata-2-skyddsring-startrc-tpu,dji-avata-2-protectionsring-startrc-tpu,/products/dji-avata-2-skyddsring-startrc-tpu,/products/dji-avata-2-protectionsring-startrc-tpu,YES,YES,DJI Avata 2 skyddsring - STARTRC Skyddsring för DJI Avata 2 Drönare,,
product,dji-neo-dronarstativ-cqt-skrivbordsdisplay,dji-neo-dronestativ-cqt-skrivbordsdisplay,/products/dji-neo-dronarstativ-cqt-skrivbordsdisplay,/products/dji-neo-dronestativ-cqt-skrivbordsdisplay,YES,YES,DJI Neo Drönarstativ CQT för Skrivbordsdisplay,,
product,insta360-x4-linsskydd-pc,insta360-x4-lens-protector-pc,/products/insta360-x4-linsskydd-pc,/products/insta360-x4-lens-protector-pc,YES,YES,Insta360 X4 linsskydd PC av Hållbart Material,,
product,landningsstall-dji-avata,landing-gear-dji-avata,/products/landningsstall-dji-avata,/products/landing-gear-dji-avata,YES,YES,Landningsställ DJI Avata: Vikbart och Höjt Skydd,,
product,insta360-x5-x4-l-faste-magnetiskt-konverteringsfas,insta360-x5-x4-l-mount-magnetiskt-konverteringsfas,/products/insta360-x5-x4-l-faste-magnetiskt-konverteringsfas,/products/insta360-x5-x4-l-mount-magnetiskt-konverteringsfas,YES,YES,Insta360 X5 / X4 Sunnylife - Magnetiskt L-Fäste för Insta360 X5 / X4,,
product,gopro-hero7-6-5-cpl-skyddsfilter-optimerad-bildkva,gopro-hero7-6-5-cpl-protectionsfilter-optimerad-bildkva,/products/gopro-hero7-6-5-cpl-skyddsfilter-optimerad-bildkva,/products/gopro-hero7-6-5-cpl-protectionsfilter-optimerad-bildkva,YES,YES,GoPro HERO7 /6 /5 Protective - CPL Skyddsfilter för GoPro HERO7 /6 /5,,
product,gopro-storage-bag-telesin-mini-eva-skyddsfodra,gopro-storage-bag-telesin-mini-eva-protectionsfodra,/products/gopro-storage-bag-telesin-mini-eva-skyddsfodra,/products/gopro-storage-bag-telesin-mini-eva-protectionsfodra,YES,YES,GoPro Förvaringsväska till Hero 9-12,,
product,dji-neo-dronarvaska-hart-skal,dji-neo-dronebag-hart-shell,/products/dji-neo-dronarvaska-hart-skal,/products/dji-neo-dronebag-hart-shell,YES,YES,DJI NEO Drönarväska med Hårt Skal,,
product,telesin-t13-60m-sports-camera-fjarrkontroll,telesin-t13-60m-sports-camera-remote-control,/products/telesin-t13-60m-sports-camera-fjarrkontroll,/products/telesin-t13-60m-sports-camera-remote-control,YES,YES,TELESIN T13 60m Sports Camera - TELESIN T13 Trådlös Fjärrkontroll,,
product,ronin-nato-klamma-snabbfaste-dji-stabilisator,ronin-nato-klamma-snabbmount-dji-stabilisator,/products/ronin-nato-klamma-snabbfaste-dji-stabilisator,/products/ronin-nato-klamma-snabbmount-dji-stabilisator,YES,YES,Ronin NATO-klämma för DJI Stabilisatorer,,
product,waterproof-dronarvaska-rcstq-trippel-protection,waterproof-dronebag-rcstq-trippel-protection,/products/waterproof-dronarvaska-rcstq-trippel-protection,/products/waterproof-dronebag-rcstq-trippel-protection,YES,YES,RCSTQ Vattentät Drönarväska med Trippel Skydd,,
product,dji-flip-startrc-batterilucka-snabbfaste,dji-flip-startrc-batterylucka-snabbmount,/products/dji-flip-startrc-batterilucka-snabbfaste,/products/dji-flip-startrc-batterylucka-snabbmount,YES,YES,för DJI Flip STARTRC Battery - STARTRC Batterilucka med Snabbfäste,,
product,dji-om-7-mobilfaste-magnetfaste,dji-om-7-mobilmount-magnetmount,/products/dji-om-7-mobilfaste-magnetfaste,/products/dji-om-7-mobilmount-magnetmount,YES,YES,DJI OM 7 mobilfäste - DJI OM 7 Original Magnetiskt Mobilfäste,,
product,dji-osmo-om-7-kabel-usb-c-for-8-pin,dji-osmo-om-7-cable-usb-c-for-8-pin,/products/dji-osmo-om-7-kabel-usb-c-for-8-pin,/products/dji-osmo-om-7-cable-usb-c-for-8-pin,YES,YES,DJI Osmo OM 7 kabel - DJI Osmo OM 7 Inspelningskabel – USB-C,,
product,dji-om-7-original-magnetiskt-snabbfaste,dji-om-7-original-magnetiskt-snabbmount,/products/dji-om-7-original-magnetiskt-snabbfaste,/products/dji-om-7-original-magnetiskt-snabbmount,YES,YES,DJI OM 7 Original Magnetic - DJI OM 7 Original Magnetiskt Snabbfäste,,
product,dji-power-mc4-solkabel,dji-power-mc4-solcable,/products/dji-power-mc4-solkabel,/products/dji-power-mc4-solcable,YES,YES,"Original MC4 Parallel Cable For DJI Power Solar Panel, MC4 Parallel Cable",,
product,insta360-x5-kamerabur-metallram-linsskydd-flymile,insta360-x5-kamerabur-metallram-lens-protector-flymile,/products/insta360-x5-kamerabur-metallram-linsskydd-flymile,/products/insta360-x5-kamerabur-metallram-lens-protector-flymile,YES,YES,Insta360 X5 Kamerabur med Metallram och Linsskydd,,
product,dji-neo-cqt-dronarlandning-protection,dji-neo-cqt-dronelanding-protection,/products/dji-neo-cqt-dronarlandning-protection,/products/dji-neo-cqt-dronelanding-protection,YES,YES,DJI Neo CQT Drone Landing - Skyddande Landningsskydd för DJI Neo CQT,,
product,dji-avata-2-axelvaska,dji-avata-2-axelbag,/products/dji-avata-2-axelvaska,/products/dji-avata-2-axelbag,YES,YES,DJI Avata 2 Axelväska för Säker Transport,,
product,insta360-x4-001-hardskalsvaska,insta360-x4-001-hardshellsbag,/products/insta360-x4-001-hardskalsvaska,/products/insta360-x4-001-hardshellsbag,YES,YES,Insta360 X4 001 Hårdskalsväska – Ditt Ultimata Kameraskydd,,
product,imak-skarmskydd-dji-osmo-action-5-pro,imak-skarmprotection-dji-osmo-action-5-pro,/products/imak-skarmskydd-dji-osmo-action-5-pro,/products/imak-skarmprotection-dji-osmo-action-5-pro,YES,YES,imak Rear Screen + Front - Imak Skärmskydd för DJI Osmo Action 5 Pro,,
product,startrc-axelremsvaska-for-dji-neo-drones,startrc-axelremsbag-for-dji-neo-drones,/products/startrc-axelremsvaska-for-dji-neo-drones,/products/startrc-axelremsbag-for-dji-neo-drones,YES,YES,väska till drönare - STARTRC Axelremsväska för DJI Neo Drönare,,
product,dji-flip-bag-fp-b957-skyddande-dronarfodral,dji-flip-bag-fp-b957-protective-dronefodral,/products/dji-flip-bag-fp-b957-skyddande-dronarfodral,/products/dji-flip-bag-fp-b957-protective-dronefodral,YES,YES,DJI Flip Väska FP-B957 – Optimalt Skydd för Drönare,,
product,dji-air-3-i-1-kabel,dji-air-3-i-1-cable,/products/dji-air-3-i-1-kabel,/products/dji-air-3-i-1-cable,YES,YES,"Original 3-in-1 Cable For DJI Air Unit Series, 3-in-1 Cable",,
product,dji-snabbladdkabel-original,dji-snabbladdcable-original,/products/dji-snabbladdkabel-original,/products/dji-snabbladdcable-original,YES,YES,Original DJI Snabbladdkabel för Effektiv Laddning,,
product,dji-flip-dronarvaska-stot-stress,dji-flip-dronebag-stot-stress,/products/dji-flip-dronarvaska-stot-stress,/products/dji-flip-dronebag-stot-stress,YES,YES,DJI Flip Drönarväska för Stötar,,
product,dji-drones-linsskydd-nano-4-i-1,dji-drones-lens-protector-nano-4-i-1,/products/dji-drones-linsskydd-nano-4-i-1,/products/dji-drones-lens-protector-nano-4-i-1,YES,YES,Avancerat Drönare Linsskydd Nano 4-i-1 för DJI,,
product,dji-flip-landningsstall-hojningskit,dji-flip-landing-gear-hojningskit,/products/dji-flip-landningsstall-hojningskit,/products/dji-flip-landing-gear-hojningskit,YES,YES,DJI Flip Landningsställ för Ökad Säkerhet,,
product,dji-flip-drones-with-tripod-and-skyddsring,dji-flip-drones-with-tripod-and-protectionsring,/products/dji-flip-drones-with-tripod-and-skyddsring,/products/dji-flip-drones-with-tripod-and-protectionsring,YES,YES,DJI Flip Drone With Tripod - DJI Flip Drönare Med Stativ,,
product,dji-flip-cqt-3-i-1-dronarstativ-landningsstall,dji-flip-cqt-3-i-1-dronestativ-landing-gear,/products/dji-flip-cqt-3-i-1-dronarstativ-landningsstall,/products/dji-flip-cqt-3-i-1-dronestativ-landing-gear,YES,YES,DJI Flip CQT 3 In 1 Drone - DJI Flip CQT 3-i-1 Drönarstativ,,
product,dji-flip-cqt-dronaradapter-stativfaste,dji-flip-cqt-droneadapter-stativmount,/products/dji-flip-cqt-dronaradapter-stativfaste,/products/dji-flip-cqt-droneadapter-stativmount,YES,YES,DJI Flip CQT Drone Adapter - DJI Flip CQT Drönaradapter,,
product,airtag-dronarfaste-forlustskydd,airtag-dronemount-forlustprotection,/products/airtag-dronarfaste-forlustskydd,/products/airtag-dronemount-forlustprotection,YES,YES,AirTag Drönarfäste för Optimalt Förlustskydd,,
